,train,val,test
61,,normal_015,patient_046_node_1
62,,normal_092,normal_105
63,,patient_043_node_3,normal_146
64,,test_130,normal_005
65,,test_115,patient_070_node_4
66,,patient_079_node_4,patient_089_node_0
67,,patient_037_node_2,test_050
68,,normal_121,patient_033_node_4
69,,patient_066_node_0,normal_020
70,,patient_004_node_0,patient_067_node_2
71,,patient_034_node_4,patient_040_node_0
72,,normal_017,normal_064
73,,patient_057_node_3,test_055
74,,patient_083_node_4,patient_056_node_3
75,,patient_063_node_1,patient_085_node_1
76,,patient_055_node_3,patient_015_node_0
77,,normal_112,patient_093_node_2
78,,patient_098_node_0,test_025
79,,normal_076,patient_083_node_0
80,,patient_029_node_4,patient_095_node_2
81,,normal_057,normal_083
82,,patient_055_node_1,patient_001_node_2
83,,patient_075_node_3,patient_012_node_3
84,,normal_036,patient_016_node_4
85,,patient_054_node_1,patient_098_node_1
86,,normal_095,patient_030_node_3
87,,test_098,patient_009_node_4
88,,normal_012,patient_035_node_0
89,,patient_001_node_4,normal_022
90,,patient_084_node_4,normal_047
91,,test_060,patient_056_node_1
92,,normal_078,normal_041
93,,patient_021_node_2,patient_079_node_3
94,,patient_025_node_2,patient_049_node_3
95,,patient_045_node_2,patient_099_node_0
96,,normal_010,patient_034_node_1
97,,normal_088,patient_062_node_4
98,,normal_027,patient_065_node_3
99,,normal_102,patient_025_node_1
100,,test_088,patient_023_node_1
101,,test_093,normal_125
102,,patient_054_node_2,test_056
103,,patient_000_node_4,patient_087_node_2
104,,normal_126,normal_024
105,,patient_097_node_2,patient_006_node_0
106,,patient_009_node_3,patient_091_node_1
107,,test_078,normal_053
108,,patient_073_node_4,patient_070_node_1
109,,patient_086_node_2,patient_015_node_3
110,,patient_006_node_3,normal_091
111,,normal_134,normal_120
112,,test_063,test_028
113,,patient_043_node_0,normal_114
114,,test_072,test_024
115,,patient_042_node_1,patient_040_node_4
116,,normal_122,normal_093
117,,normal_054,patient_075_node_2
118,,test_119,patient_088_node_3
119,,normal_138,normal_048
120,,patient_071_node_4,test_127
121,,normal_127,patient_096_node_1
122,,patient_006_node_1,patient_025_node_0
123,,patient_036_node_1,patient_061_node_0
124,,patient_010_node_1,patient_048_node_2
125,,patient_000_node_3,patient_089_node_1
126,,patient_019_node_4,patient_039_node_3
127,,normal_043,normal_062
128,,patient_089_node_2,patient_079_node_1
129,,patient_043_node_1,normal_108
130,,patient_002_node_3,patient_023_node_4
131,,normal_066,patient_047_node_1
132,,patient_023_node_2,normal_031
133,,test_006,patient_037_node_3
134,,patient_038_node_1,normal_148
135,,patient_017_node_0,patient_075_node_1
136,,patient_031_node_2,normal_151
137,,normal_028,normal_133
138,,patient_027_node_1,normal_110
139,,normal_139,patient_043_node_4
140,,patient_059_node_3,patient_020_node_0
141,,normal_130,test_096
142,,patient_077_node_1,normal_107
143,,patient_043_node_2,patient_055_node_2
144,,patient_020_node_3,normal_101
145,,patient_057_node_0,patient_013_node_0
146,,patient_059_node_0,normal_106
147,,normal_049,normal_082
148,,normal_099,normal_004
149,,patient_000_node_1,patient_004_node_3
150,,patient_060_node_4,patient_057_node_2
151,,test_085,normal_033
152,,test_037,normal_040
153,,patient_074_node_0,patient_081_node_0
154,,normal_051,patient_040_node_1
155,,patient_046_node_2,test_014
156,,patient_014_node_1,patient_099_node_3
157,,normal_128,patient_095_node_4
158,,patient_053_node_2,patient_078_node_4
159,,patient_089_node_4,patient_050_node_3
160,,normal_137,patient_082_node_4
161,,test_005,normal_158
162,,normal_065,patient_001_node_3
163,,patient_093_node_1,normal_070
164,,patient_098_node_4,patient_024_node_0
165,,patient_005_node_2,patient_050_node_0
166,,patient_086_node_3,normal_034
167,,tumor_022,patient_063_node_2
168,,tumor_014,test_011
169,,test_051,test_048
170,,patient_017_node_2,patient_072_node_2
171,,tumor_043,patient_045_node_4
172,,patient_026_node_2,patient_089_node_3
173,,test_090,patient_018_node_1
174,,tumor_070,test_010
175,,tumor_077,patient_033_node_3
176,,tumor_065,tumor_042
177,,patient_044_node_4,patient_096_node_3
178,,tumor_029,tumor_025
179,,patient_096_node_0,patient_066_node_2
180,,tumor_068,tumor_044
181,,patient_022_node_1,patient_074_node_4
182,,tumor_019,patient_088_node_1
183,,tumor_079,patient_097_node_0
184,,patient_077_node_4,patient_028_node_2
185,,patient_094_node_4,patient_018_node_3
186,,test_094,patient_040_node_2
187,,tumor_087,patient_038_node_0
188,,tumor_007,patient_088_node_4
189,,patient_009_node_0,tumor_011
190,,patient_097_node_3,patient_087_node_0
191,,patient_048_node_0,patient_005_node_3
192,,patient_068_node_4,test_084
193,,tumor_108,patient_005_node_4
194,,tumor_106,patient_018_node_4
195,,tumor_078,patient_094_node_0
196,,patient_013_node_3,patient_004_node_4
197,,tumor_047,patient_084_node_3
198,,tumor_035,patient_046_node_4
199,,patient_045_node_0,patient_050_node_4
200,,patient_052_node_1,test_105
201,,patient_020_node_4,patient_062_node_3
202,,tumor_076,patient_081_node_4
203,,patient_081_node_2,patient_065_node_4
204,,tumor_027,patient_013_node_4
205,,test_001,tumor_096
206,,patient_080_node_2,patient_008_node_0
207,,tumor_107,patient_069_node_1
208,,tumor_094,tumor_083
209,,patient_030_node_4,test_046
210,,patient_075_node_4,patient_027_node_0
211,,tumor_002,test_016
212,,tumor_069,tumor_057
213,,tumor_001,test_038
214,,patient_047_node_2,tumor_073
215,,test_033,patient_073_node_3
216,,patient_029_node_0,tumor_090
217,,tumor_053,tumor_013
218,,tumor_012,patient_049_node_2
219,,tumor_036,test_104
220,,patient_076_node_2,patient_015_node_2
221,,patient_080_node_0,test_068
222,,patient_063_node_0,patient_064_node_3
223,,patient_097_node_1,tumor_018
224,,patient_013_node_2,tumor_005
225,,patient_060_node_3,test_013
226,,patient_036_node_3,tumor_050
227,,test_097,patient_072_node_4
228,,patient_092_node_4,tumor_051
229,,patient_061_node_4,patient_080_node_4
230,,patient_038_node_2,test_030
231,,patient_076_node_3,patient_009_node_1
232,,patient_039_node_1,test_071
233,,test_040,patient_072_node_0
234,,tumor_028,patient_021_node_4
235,,patient_019_node_1,patient_092_node_0
236,,patient_010_node_0,patient_067_node_4
237,,test_102,patient_020_node_2
238,,tumor_097,patient_022_node_4
239,,tumor_023,patient_014_node_3
240,,tumor_037,patient_094_node_2
241,,tumor_101,tumor_084
242,,patient_044_node_3,patient_017_node_4
243,,patient_063_node_3,tumor_052
244,,patient_069_node_0,patient_015_node_4
245,,tumor_003,test_002
246,,test_061,test_064
247,,patient_062_node_0,patient_062_node_1
248,,patient_019_node_0,test_065
249,,tumor_034,patient_084_node_2
250,,patient_064_node_0,tumor_016
251,,tumor_039,tumor_064
252,,tumor_058,tumor_091
253,,patient_039_node_0,patient_045_node_1
254,,test_074,patient_080_node_1
255,,patient_017_node_3,patient_052_node_3
256,,patient_033_node_1,tumor_088
257,,patient_022_node_0,patient_015_node_1
258,,patient_076_node_4,patient_045_node_3
259,,patient_091_node_4,patient_095_node_0
260,,patient_029_node_3,patient_066_node_3
261,,test_075,patient_065_node_0
262,,patient_024_node_2,test_117
263,,tumor_024,patient_051_node_2
264,,tumor_071,patient_029_node_2
265,,patient_086_node_0,test_113
266,,tumor_006,tumor_092
267,,patient_024_node_1,patient_021_node_1
268,,patient_021_node_3,patient_029_node_1
