,train,val,test
52,test_055,test_018,patient_046_node_2
53,test_058,normal_062,test_036
54,test_059,patient_086_node_3,test_118
55,test_063,test_028,normal_126
56,test_067,test_056,normal_009
57,test_072,patient_011_node_2,patient_093_node_2
58,test_076,patient_058_node_0,patient_057_node_1
59,test_078,patient_018_node_0,patient_090_node_2
60,normal_081,normal_158,normal_095
61,test_087,patient_016_node_2,test_081
62,test_088,patient_070_node_2,test_070
63,test_089,normal_004,normal_031
64,test_091,patient_000_node_4,patient_054_node_0
65,test_096,patient_082_node_0,patient_022_node_3
66,test_107,patient_035_node_4,test_093
67,test_109,patient_014_node_1,patient_006_node_0
68,test_112,patient_054_node_1,patient_098_node_3
69,test_115,normal_051,patient_047_node_4
70,test_119,normal_041,patient_038_node_3
71,test_124,test_019,normal_155
72,test_126,test_057,patient_004_node_0
73,test_128,test_125,patient_012_node_3
74,test_129,patient_054_node_2,patient_037_node_2
75,patient_000_node_0,patient_034_node_4,patient_073_node_4
76,patient_000_node_1,normal_043,normal_103
77,patient_001_node_1,test_014,normal_112
78,patient_001_node_2,patient_050_node_0,patient_023_node_3
79,patient_001_node_3,normal_079,patient_085_node_4
80,patient_001_node_4,normal_087,patient_037_node_4
81,patient_002_node_0,normal_063,test_034
82,patient_002_node_1,patient_095_node_4,normal_033
83,patient_002_node_2,patient_023_node_2,patient_059_node_2
84,patient_002_node_3,test_062,patient_040_node_0
85,patient_004_node_1,patient_043_node_1,patient_003_node_0
86,patient_004_node_3,patient_058_node_3,normal_022
87,patient_005_node_1,normal_071,test_086
88,patient_005_node_2,normal_011,patient_035_node_2
89,patient_006_node_3,normal_085,patient_014_node_0
90,patient_007_node_0,patient_023_node_4,patient_008_node_4
91,patient_007_node_1,patient_082_node_3,normal_115
92,patient_007_node_2,patient_042_node_4,test_100
93,patient_007_node_3,patient_097_node_2,patient_034_node_2
94,normal_012,normal_146,normal_100
95,patient_008_node_3,patient_056_node_4,normal_124
96,patient_009_node_2,patient_039_node_4,patient_082_node_4
97,patient_009_node_3,patient_085_node_1,normal_109
98,patient_012_node_1,normal_025,test_095
99,patient_012_node_2,patient_075_node_3,patient_070_node_1
100,normal_141,patient_056_node_2,test_101
101,patient_015_node_0,test_032,patient_074_node_3
102,patient_016_node_4,patient_077_node_3,test_053
103,patient_017_node_0,patient_010_node_3,normal_036
104,patient_019_node_4,test_039,normal_117
105,patient_021_node_2,patient_068_node_0,patient_064_node_4
106,patient_023_node_0,patient_042_node_2,patient_050_node_2
107,patient_024_node_0,normal_068,patient_031_node_4
108,patient_024_node_3,patient_084_node_0,test_130
109,patient_025_node_0,patient_065_node_3,patient_062_node_4
110,patient_025_node_1,normal_074,patient_053_node_3
111,patient_025_node_3,test_045,normal_066
112,patient_025_node_4,normal_024,patient_008_node_2
113,patient_027_node_1,patient_061_node_2,patient_089_node_1
114,patient_027_node_3,normal_010,patient_099_node_0
115,patient_028_node_4,patient_042_node_0,normal_084
116,patient_030_node_3,patient_031_node_2,patient_030_node_0
117,patient_031_node_0,patient_049_node_3,patient_029_node_4
118,patient_031_node_1,normal_053,patient_003_node_2
119,patient_032_node_0,patient_041_node_4,normal_091
120,patient_032_node_2,normal_058,patient_060_node_4
121,patient_032_node_3,test_098,test_012
122,patient_032_node_4,patient_069_node_4,normal_154
123,patient_033_node_4,normal_143,normal_040
124,patient_034_node_0,patient_010_node_2,patient_020_node_3
125,patient_034_node_1,patient_003_node_4,normal_064
126,patient_035_node_0,patient_053_node_2,patient_053_node_4
127,patient_035_node_1,patient_090_node_1,patient_057_node_3
128,normal_028,normal_059,patient_090_node_4
129,patient_036_node_2,test_103,normal_094
130,patient_036_node_4,patient_063_node_1,normal_128
131,patient_039_node_2,patient_066_node_0,normal_139
132,patient_039_node_3,patient_000_node_3,patient_060_node_1
133,normal_076,patient_059_node_1,test_017
134,patient_041_node_1,patient_004_node_2,normal_111
135,patient_041_node_2,patient_011_node_4,test_077
136,patient_041_node_3,patient_064_node_1,patient_013_node_0
137,patient_042_node_1,patient_071_node_0,patient_010_node_1
138,patient_043_node_0,patient_065_node_2,patient_012_node_4
139,patient_043_node_2,patient_038_node_1,patient_073_node_0
140,patient_043_node_3,patient_061_node_1,patient_093_node_3
141,patient_043_node_4,normal_001,normal_065
142,patient_044_node_1,patient_055_node_0,patient_049_node_4
143,normal_014,normal_142,normal_039
144,patient_044_node_2,normal_104,test_111
145,patient_045_node_2,test_106,patient_046_node_1
146,patient_046_node_0,normal_159,patient_067_node_1
147,patient_047_node_0,patient_061_node_0,patient_075_node_0
148,patient_047_node_1,normal_120,normal_057
149,patient_047_node_3,patient_059_node_4,normal_097
150,patient_048_node_4,test_080,patient_001_node_0
151,normal_147,normal_088,patient_009_node_4
152,patient_050_node_3,patient_079_node_1,normal_006
153,normal_021,patient_078_node_1,patient_086_node_2
154,patient_053_node_0,patient_020_node_0,patient_003_node_1
155,patient_053_node_1,patient_037_node_0,normal_145
156,patient_054_node_3,patient_055_node_3,normal_080
157,patient_055_node_4,patient_035_node_3,normal_055
158,patient_056_node_0,patient_095_node_3,normal_083
159,patient_056_node_1,normal_013,patient_025_node_2
160,patient_056_node_3,patient_031_node_3,test_020
161,patient_057_node_4,normal_069,normal_101
162,patient_058_node_1,normal_116,test_037
163,patient_058_node_2,normal_099,normal_027
164,patient_059_node_0,patient_058_node_4,patient_052_node_4
165,patient_059_node_3,normal_144,normal_160
166,patient_061_node_3,patient_057_node_2,patient_040_node_3
167,patient_064_node_2,test_073,tumor_027
168,patient_066_node_4,patient_009_node_0,patient_026_node_2
169,patient_067_node_0,patient_017_node_2,tumor_026
170,patient_067_node_2,tumor_068,tumor_015
171,patient_068_node_2,test_013,tumor_055
172,patient_068_node_3,test_030,tumor_021
173,patient_070_node_0,patient_067_node_3,patient_015_node_1
174,patient_070_node_4,patient_076_node_3,patient_006_node_2
175,patient_071_node_1,patient_026_node_0,tumor_039
176,patient_071_node_2,test_064,patient_005_node_4
177,patient_073_node_2,patient_094_node_4,test_075
178,patient_074_node_1,tumor_067,tumor_043
179,patient_074_node_2,patient_007_node_4,patient_099_node_4
180,patient_075_node_1,tumor_099,tumor_052
181,patient_077_node_1,tumor_080,patient_086_node_4
182,patient_078_node_0,tumor_011,patient_084_node_2
183,normal_015,tumor_096,patient_068_node_1
184,patient_078_node_2,patient_033_node_1,patient_039_node_0
185,patient_078_node_3,test_104,patient_076_node_4
186,patient_078_node_4,tumor_034,tumor_016
187,patient_079_node_4,patient_069_node_0,patient_016_node_1
188,patient_081_node_0,patient_047_node_2,patient_081_node_4
189,patient_081_node_3,patient_080_node_3,patient_068_node_4
190,normal_110,patient_052_node_2,patient_027_node_2
191,patient_083_node_0,tumor_061,test_074
192,patient_083_node_3,test_082,patient_045_node_0
193,patient_083_node_4,patient_065_node_0,test_046
194,patient_084_node_1,tumor_071,tumor_106
195,patient_085_node_0,patient_005_node_3,patient_018_node_4
196,patient_085_node_3,test_094,patient_060_node_3
197,patient_086_node_1,patient_077_node_2,test_066
198,patient_087_node_2,test_110,patient_062_node_0
199,patient_087_node_3,tumor_093,patient_097_node_0
200,patient_087_node_4,patient_065_node_4,patient_021_node_3
201,patient_088_node_0,test_084,patient_087_node_0
202,normal_050,tumor_028,tumor_037
203,patient_088_node_2,tumor_029,tumor_057
204,patient_088_node_3,patient_017_node_1,patient_008_node_0
205,patient_089_node_2,patient_013_node_4,patient_086_node_0
206,patient_089_node_4,patient_021_node_0,tumor_089
207,patient_090_node_0,tumor_054,patient_063_node_0
208,patient_090_node_3,patient_018_node_2,patient_004_node_4
209,patient_091_node_0,patient_063_node_3,patient_062_node_2
210,patient_092_node_2,patient_094_node_0,tumor_081
211,patient_093_node_0,test_079,tumor_086
212,patient_094_node_3,test_052,patient_028_node_3
213,patient_098_node_0,patient_028_node_2,tumor_095
214,patient_098_node_1,patient_029_node_3,test_068
215,normal_098,test_038,tumor_012
216,patient_098_node_4,patient_030_node_4,patient_061_node_4
217,patient_099_node_1,test_090,patient_018_node_3
218,patient_099_node_2,patient_013_node_3,tumor_041
219,patient_099_node_3,tumor_038,tumor_098
220,normal_151,patient_040_node_2,patient_020_node_1
221,normal_123,patient_097_node_4,patient_092_node_1
222,normal_140,patient_094_node_2,test_065
223,tumor_020,patient_032_node_1,patient_044_node_4
224,tumor_076,tumor_109,test_010
225,tumor_094,patient_066_node_2,patient_017_node_4
226,tumor_004,patient_046_node_3,patient_062_node_3
227,tumor_003,patient_080_node_2,patient_015_node_4
228,tumor_111,patient_094_node_1,tumor_083
229,tumor_092,patient_060_node_0,tumor_073
230,tumor_082,tumor_046,tumor_008
231,tumor_063,test_021,patient_066_node_3
232,tumor_074,patient_027_node_0,patient_072_node_1
233,tumor_062,tumor_065,patient_048_node_0
234,tumor_010,test_016,tumor_048
235,tumor_049,tumor_064,test_105
236,tumor_023,tumor_013,tumor_088
237,tumor_077,patient_006_node_4,patient_044_node_3
238,tumor_014,test_061,tumor_036
239,tumor_009,tumor_001,tumor_022
240,tumor_091,tumor_090,tumor_031
241,tumor_078,tumor_102,tumor_018
242,tumor_100,patient_050_node_4,tumor_002
243,tumor_105,patient_048_node_1,test_051
244,tumor_107,patient_087_node_1,patient_033_node_3
245,tumor_024,tumor_019,tumor_050
246,tumor_110,patient_026_node_4,patient_069_node_1
247,tumor_059,patient_070_node_3,patient_072_node_2
248,tumor_084,test_102,test_069
249,tumor_097,patient_084_node_3,tumor_040
250,tumor_072,patient_080_node_1,tumor_058
251,tumor_060,test_099,patient_093_node_4
252,tumor_079,patient_080_node_4,tumor_101
253,tumor_017,patient_072_node_4,patient_064_node_0
254,tumor_069,patient_018_node_1,patient_033_node_2
255,tumor_075,tumor_045,patient_097_node_1
256,test_001,test_113,patient_017_node_3
257,test_002,test_004,patient_029_node_0
258,test_008,patient_026_node_3,patient_051_node_4
259,test_011,patient_015_node_2,patient_075_node_4
260,test_026,tumor_056,test_048
261,test_027,tumor_006,patient_049_node_2
262,test_029,patient_074_node_4,tumor_042
263,tumor_007,tumor_103,tumor_066
264,test_033,patient_069_node_2,patient_076_node_1
265,test_040,patient_038_node_2,patient_072_node_0
266,tumor_033,test_122,patient_042_node_3
267,test_071,patient_022_node_4,tumor_085
268,tumor_108,patient_045_node_4,patient_092_node_3
269,test_092,,
270,test_097,,
271,test_108,,
272,test_116,,
273,test_117,,
274,test_121,,
275,tumor_070,,
276,patient_009_node_1,,
277,patient_010_node_0,,
278,patient_010_node_4,,
279,patient_011_node_0,,
280,patient_012_node_0,,
281,tumor_032,,
282,patient_013_node_2,,
283,patient_014_node_2,,
284,patient_014_node_3,,
285,patient_014_node_4,,
286,patient_016_node_0,,
287,patient_019_node_0,,
288,patient_019_node_1,,
289,patient_019_node_2,,
290,patient_019_node_3,,
291,tumor_035,,
292,patient_020_node_2,,
293,patient_020_node_4,,
294,patient_021_node_1,,
295,patient_021_node_4,,
296,patient_022_node_0,,
297,patient_022_node_1,,
298,patient_024_node_1,,
299,tumor_025,,
300,patient_024_node_2,,
301,patient_024_node_4,,
302,patient_026_node_1,,
303,patient_027_node_4,,
304,patient_028_node_0,,
305,patient_028_node_1,,
306,tumor_005,,
307,patient_029_node_1,,
308,patient_029_node_2,,
309,patient_034_node_3,,
310,patient_036_node_3,,
311,patient_037_node_1,,
312,patient_038_node_0,,
313,tumor_030,,
314,patient_038_node_4,,
315,patient_039_node_1,,
316,tumor_053,,
317,patient_041_node_0,,
318,patient_045_node_1,,
319,patient_045_node_3,,
320,patient_046_node_4,,
321,patient_049_node_1,,
322,patient_051_node_0,,
323,patient_051_node_1,,
324,patient_051_node_2,,
325,patient_052_node_0,,
326,patient_052_node_1,,
327,patient_052_node_3,,
328,tumor_047,,
329,patient_062_node_1,,
330,patient_063_node_2,,
331,patient_063_node_4,,
332,tumor_044,,
333,patient_064_node_3,,
334,patient_067_node_4,,
335,patient_069_node_3,,
336,patient_073_node_1,,
337,patient_073_node_3,,
338,patient_076_node_2,,
339,patient_077_node_4,,
340,patient_080_node_0,,
341,patient_081_node_1,,
342,patient_081_node_2,,
343,tumor_051,,
344,patient_088_node_1,,
345,patient_088_node_4,,
346,patient_089_node_3,,
347,patient_091_node_2,,
348,patient_091_node_3,,
349,patient_091_node_4,,
350,patient_092_node_0,,
351,patient_092_node_4,,
352,patient_095_node_0,,
353,patient_096_node_0,,
354,patient_096_node_2,,
355,patient_096_node_3,,
356,patient_096_node_4,,
357,patient_097_node_3,,
358,tumor_104,,
359,tumor_087,,
