,train,val,test
116,patient_022_node_2,patient_066_node_4,test_006
117,patient_022_node_3,patient_035_node_0,patient_042_node_0
118,patient_025_node_0,test_012,patient_053_node_1
119,normal_027,patient_088_node_2,test_057
120,patient_027_node_1,test_041,test_089
121,patient_027_node_3,normal_136,normal_131
122,patient_030_node_1,patient_000_node_1,test_054
123,patient_031_node_1,patient_007_node_2,patient_018_node_0
124,patient_031_node_2,patient_016_node_4,patient_011_node_2
125,patient_032_node_0,normal_004,patient_047_node_0
126,patient_033_node_4,normal_021,patient_040_node_1
127,normal_079,test_109,patient_049_node_3
128,patient_034_node_2,normal_039,normal_087
129,patient_035_node_3,patient_085_node_4,patient_091_node_1
130,patient_035_node_4,patient_057_node_3,test_044
131,patient_036_node_1,patient_089_node_4,test_059
132,normal_028,test_024,normal_125
133,patient_037_node_3,normal_145,normal_017
134,normal_076,test_118,patient_008_node_1
135,patient_041_node_2,patient_059_node_3,patient_084_node_1
136,patient_042_node_4,patient_070_node_2,patient_079_node_3
137,patient_043_node_0,patient_048_node_2,test_115
138,patient_043_node_1,test_123,patient_098_node_3
139,patient_043_node_2,test_070,normal_092
140,patient_043_node_3,patient_012_node_2,normal_132
141,patient_044_node_1,patient_084_node_4,patient_035_node_1
142,normal_014,normal_135,patient_014_node_0
143,patient_046_node_1,normal_073,normal_034
144,normal_023,patient_030_node_0,patient_070_node_0
145,patient_046_node_2,patient_056_node_3,test_067
146,patient_048_node_3,patient_030_node_3,normal_037
147,normal_147,patient_032_node_4,patient_074_node_1
148,patient_052_node_4,patient_035_node_2,patient_034_node_0
149,patient_053_node_0,patient_023_node_0,patient_037_node_0
150,patient_053_node_2,test_007,patient_046_node_0
151,patient_053_node_4,normal_007,test_120
152,patient_054_node_0,patient_085_node_1,patient_000_node_4
153,patient_055_node_0,normal_042,normal_091
154,patient_056_node_1,normal_121,patient_059_node_0
155,patient_057_node_1,test_126,patient_001_node_1
156,patient_057_node_4,test_035,patient_041_node_4
157,patient_058_node_1,patient_031_node_4,patient_025_node_1
158,patient_058_node_4,patient_089_node_1,patient_029_node_4
159,patient_059_node_2,normal_059,patient_016_node_3
160,patient_059_node_4,normal_038,normal_010
161,patient_060_node_1,normal_095,normal_064
162,patient_060_node_2,patient_065_node_2,patient_059_node_1
163,patient_061_node_1,normal_116,normal_101
164,patient_061_node_2,patient_036_node_2,patient_004_node_0
165,patient_063_node_1,patient_099_node_3,normal_127
166,patient_064_node_1,normal_058,patient_058_node_2
167,patient_064_node_2,tumor_053,patient_084_node_3
168,patient_065_node_1,patient_068_node_4,test_092
169,patient_065_node_3,patient_049_node_1,patient_029_node_1
170,patient_066_node_1,tumor_023,tumor_090
171,normal_031,patient_087_node_1,patient_029_node_0
172,patient_068_node_0,test_108,patient_073_node_3
173,normal_096,tumor_022,test_075
174,patient_070_node_4,patient_049_node_2,patient_027_node_2
175,patient_071_node_0,tumor_078,patient_099_node_4
176,patient_071_node_2,tumor_064,tumor_016
177,patient_073_node_0,patient_040_node_2,test_068
178,patient_073_node_2,patient_015_node_4,patient_018_node_4
179,patient_074_node_3,tumor_035,patient_037_node_1
180,patient_075_node_1,patient_028_node_2,tumor_104
181,patient_075_node_2,patient_062_node_1,tumor_002
182,patient_076_node_0,patient_019_node_3,tumor_102
183,normal_122,test_033,patient_028_node_1
184,patient_077_node_0,patient_047_node_2,tumor_075
185,normal_015,patient_021_node_1,patient_029_node_2
186,patient_078_node_2,patient_088_node_1,patient_008_node_0
187,patient_078_node_4,patient_052_node_3,patient_097_node_0
188,patient_079_node_0,tumor_069,patient_033_node_2
189,patient_082_node_0,test_113,patient_061_node_4
190,patient_082_node_1,patient_029_node_3,tumor_058
191,patient_082_node_4,patient_094_node_2,patient_016_node_1
192,patient_083_node_1,patient_097_node_3,tumor_103
193,patient_083_node_2,test_038,tumor_054
194,patient_083_node_3,patient_076_node_4,patient_024_node_4
195,patient_084_node_0,tumor_081,tumor_014
196,patient_087_node_3,test_052,test_084
197,patient_087_node_4,tumor_094,patient_006_node_4
198,patient_088_node_0,patient_046_node_4,patient_020_node_4
199,normal_050,patient_044_node_3,patient_036_node_3
200,patient_088_node_3,tumor_084,patient_030_node_4
201,patient_089_node_0,patient_088_node_4,tumor_021
202,patient_090_node_0,patient_021_node_0,tumor_068
203,patient_090_node_1,patient_015_node_1,patient_096_node_4
204,patient_090_node_4,tumor_010,patient_067_node_3
205,patient_091_node_0,patient_062_node_3,tumor_082
206,patient_093_node_0,patient_005_node_4,tumor_047
207,patient_093_node_2,patient_014_node_2,tumor_051
208,patient_093_node_3,patient_019_node_0,patient_039_node_0
209,patient_095_node_3,patient_017_node_4,test_027
210,patient_095_node_4,patient_097_node_4,tumor_061
211,patient_096_node_1,patient_060_node_3,patient_024_node_1
212,normal_022,tumor_101,patient_080_node_1
213,patient_097_node_2,tumor_048,patient_072_node_0
214,patient_098_node_1,tumor_099,patient_081_node_4
215,patient_098_node_2,patient_011_node_0,patient_034_node_3
216,patient_098_node_4,patient_066_node_3,test_074
217,patient_099_node_1,test_010,patient_066_node_2
218,patient_099_node_2,tumor_073,patient_017_node_2
219,normal_151,patient_065_node_0,tumor_065
220,normal_082,test_002,tumor_097
221,normal_123,patient_064_node_0,patient_081_node_2
222,normal_155,tumor_003,tumor_037
223,tumor_076,test_004,patient_067_node_4
224,tumor_028,test_008,patient_091_node_3
225,tumor_018,tumor_005,patient_027_node_4
226,tumor_034,tumor_030,patient_021_node_4
227,tumor_092,patient_076_node_2,patient_052_node_0
228,tumor_109,tumor_013,patient_027_node_0
229,tumor_063,patient_020_node_1,test_011
230,tumor_011,patient_051_node_4,patient_045_node_4
231,tumor_036,tumor_059,patient_026_node_4
232,tumor_074,patient_038_node_0,patient_041_node_0
233,tumor_052,patient_080_node_0,test_013
234,tumor_086,patient_092_node_4,tumor_009
235,tumor_077,tumor_008,patient_048_node_0
236,tumor_091,test_026,patient_006_node_2
237,tumor_098,patient_013_node_4,patient_091_node_4
238,tumor_100,patient_015_node_2,patient_005_node_3
239,tumor_107,patient_077_node_2,test_066
240,tumor_029,patient_033_node_1,tumor_017
241,tumor_096,tumor_072,patient_073_node_1
242,tumor_024,patient_013_node_2,tumor_080
243,tumor_093,test_030,test_069
244,tumor_039,test_082,tumor_111
245,tumor_060,tumor_020,tumor_105
246,tumor_095,patient_097_node_1,tumor_004
247,tumor_079,patient_026_node_2,tumor_019
248,tumor_027,patient_007_node_4,tumor_038
249,tumor_056,tumor_110,patient_014_node_4
250,test_001,patient_014_node_3,tumor_067
251,test_021,patient_050_node_4,patient_093_node_4
252,test_029,tumor_045,test_016
253,test_046,tumor_106,tumor_049
254,test_051,tumor_055,patient_018_node_3
255,tumor_033,patient_021_node_3,tumor_006
256,test_061,patient_045_node_1,test_048
257,test_065,test_110,tumor_042
258,test_071,tumor_089,tumor_001
259,test_073,patient_004_node_4,patient_019_node_1
260,test_079,tumor_088,patient_095_node_0
261,test_090,tumor_031,patient_019_node_2
262,tumor_108,test_040,patient_010_node_0
263,test_097,tumor_007,test_094
264,test_099,tumor_015,patient_026_node_3
265,test_102,tumor_046,patient_091_node_2
266,test_104,test_064,patient_096_node_0
267,test_105,tumor_062,patient_052_node_1
268,test_116,patient_063_node_2,patient_063_node_3
269,test_117,,
270,test_121,,
271,test_122,,
272,tumor_070,,
273,patient_009_node_0,,
274,patient_009_node_1,,
275,patient_010_node_4,,
276,patient_012_node_0,,
277,tumor_032,,
278,patient_013_node_3,,
279,patient_016_node_0,,
280,tumor_050,,
281,patient_017_node_1,,
282,patient_017_node_3,,
283,patient_018_node_1,,
284,tumor_041,,
285,patient_018_node_2,,
286,patient_020_node_2,,
287,patient_022_node_0,,
288,patient_022_node_1,,
289,patient_022_node_4,,
290,tumor_025,,
291,patient_024_node_2,,
292,patient_026_node_0,,
293,patient_026_node_1,,
294,patient_028_node_0,,
295,patient_028_node_3,,
296,patient_032_node_1,,
297,patient_033_node_3,,
298,patient_038_node_2,,
299,patient_038_node_4,,
300,patient_039_node_1,,
301,patient_042_node_3,,
302,patient_044_node_4,,
303,patient_045_node_0,,
304,patient_045_node_3,,
305,patient_046_node_3,,
306,patient_048_node_1,,
307,tumor_026,,
308,patient_051_node_0,,
309,patient_051_node_1,,
310,patient_051_node_2,,
311,patient_052_node_2,,
312,tumor_012,,
313,patient_060_node_0,,
314,tumor_066,,
315,tumor_057,,
316,patient_062_node_0,,
317,patient_062_node_2,,
318,patient_063_node_0,,
319,patient_063_node_4,,
320,tumor_044,,
321,patient_064_node_3,,
322,patient_065_node_4,,
323,patient_068_node_1,,
324,patient_069_node_0,,
325,patient_069_node_1,,
326,patient_069_node_2,,
327,patient_069_node_3,,
328,patient_070_node_3,,
329,patient_072_node_1,,
330,patient_072_node_2,,
331,patient_072_node_4,,
332,tumor_071,,
333,patient_074_node_4,,
334,patient_075_node_4,,
335,patient_076_node_1,,
336,patient_076_node_3,,
337,patient_077_node_4,,
338,patient_080_node_2,,
339,patient_080_node_3,,
340,patient_080_node_4,,
341,patient_081_node_1,,
342,patient_084_node_2,,
343,patient_086_node_0,,
344,tumor_040,,
345,patient_086_node_4,,
346,patient_087_node_0,,
347,patient_089_node_3,,
348,tumor_083,,
349,patient_092_node_0,,
350,patient_092_node_1,,
351,tumor_085,,
352,patient_092_node_3,,
353,patient_094_node_0,,
354,patient_094_node_1,,
355,patient_094_node_4,,
356,patient_096_node_2,,
357,patient_096_node_3,,
358,tumor_043,,
359,tumor_087,,
