,train,val,test
135,patient_035_node_4,test_120,patient_074_node_0
136,patient_036_node_2,patient_065_node_3,normal_003
137,patient_037_node_2,normal_151,patient_058_node_0
138,patient_040_node_3,normal_004,patient_002_node_1
139,patient_041_node_1,normal_063,patient_056_node_1
140,patient_041_node_3,normal_125,patient_069_node_4
141,patient_041_node_4,test_107,test_070
142,patient_042_node_0,patient_075_node_1,patient_006_node_3
143,patient_042_node_2,patient_039_node_3,patient_046_node_2
144,patient_042_node_4,normal_094,patient_037_node_3
145,patient_043_node_0,normal_105,normal_035
146,patient_043_node_1,normal_076,normal_033
147,patient_043_node_4,patient_079_node_4,patient_000_node_3
148,patient_044_node_0,patient_065_node_1,normal_141
149,patient_044_node_2,normal_009,patient_004_node_1
150,patient_047_node_0,normal_016,patient_064_node_2
151,patient_050_node_0,patient_074_node_1,normal_107
152,patient_050_node_2,patient_046_node_1,patient_082_node_4
153,patient_050_node_3,patient_047_node_4,normal_140
154,patient_052_node_4,patient_003_node_2,normal_137
155,patient_053_node_0,patient_035_node_3,patient_057_node_2
156,patient_053_node_1,test_103,patient_014_node_0
157,patient_053_node_2,patient_006_node_1,test_125
158,patient_053_node_4,normal_160,normal_101
159,patient_054_node_0,patient_054_node_3,patient_071_node_4
160,patient_054_node_1,test_087,patient_066_node_1
161,patient_054_node_4,test_086,patient_031_node_1
162,patient_056_node_3,patient_079_node_1,normal_095
163,patient_056_node_4,normal_083,normal_146
164,patient_058_node_1,patient_087_node_2,patient_025_node_2
165,normal_135,normal_027,patient_090_node_1
166,patient_059_node_0,patient_046_node_0,patient_085_node_0
167,patient_059_node_3,test_013,patient_063_node_3
168,patient_059_node_4,tumor_002,patient_092_node_4
169,patient_060_node_1,patient_034_node_3,tumor_089
170,normal_013,patient_018_node_2,tumor_019
171,patient_062_node_4,test_121,patient_022_node_4
172,patient_066_node_4,patient_062_node_1,test_117
173,patient_067_node_2,test_061,patient_027_node_0
174,patient_071_node_1,tumor_039,patient_006_node_2
175,patient_071_node_3,patient_046_node_4,tumor_012
176,patient_072_node_3,test_027,patient_033_node_2
177,patient_073_node_2,patient_084_node_2,test_002
178,patient_074_node_3,test_068,patient_040_node_2
179,patient_075_node_0,tumor_033,patient_004_node_4
180,patient_075_node_2,patient_010_node_4,patient_014_node_3
181,patient_075_node_3,tumor_051,tumor_016
182,patient_076_node_0,patient_068_node_4,patient_045_node_3
183,patient_077_node_0,test_021,tumor_023
184,patient_078_node_1,patient_045_node_4,tumor_092
185,patient_078_node_2,tumor_100,patient_024_node_1
186,patient_078_node_3,patient_028_node_3,tumor_107
187,patient_078_node_4,tumor_053,tumor_047
188,patient_079_node_0,patient_051_node_0,test_066
189,patient_079_node_3,tumor_095,patient_009_node_0
190,normal_121,patient_039_node_0,patient_048_node_0
191,patient_082_node_2,patient_073_node_3,tumor_004
192,patient_082_node_3,test_033,patient_080_node_0
193,patient_083_node_1,tumor_111,patient_019_node_2
194,patient_083_node_3,tumor_088,patient_026_node_0
195,patient_084_node_0,patient_097_node_0,patient_097_node_1
196,patient_084_node_1,patient_006_node_4,tumor_048
197,patient_085_node_2,patient_063_node_0,test_048
198,patient_086_node_1,patient_092_node_3,test_029
199,patient_086_node_3,patient_033_node_3,patient_021_node_4
200,patient_087_node_3,tumor_054,test_099
201,patient_087_node_4,patient_014_node_2,patient_046_node_3
202,patient_088_node_0,tumor_078,patient_093_node_4
203,patient_088_node_3,patient_080_node_2,patient_074_node_4
204,patient_089_node_0,tumor_061,tumor_059
205,patient_089_node_1,patient_038_node_0,tumor_110
206,patient_089_node_2,tumor_037,patient_032_node_1
207,patient_092_node_2,patient_036_node_3,tumor_077
208,patient_093_node_3,patient_017_node_4,tumor_097
209,patient_094_node_3,tumor_084,tumor_006
210,patient_095_node_2,patient_029_node_0,patient_027_node_4
211,patient_095_node_3,patient_037_node_1,tumor_060
212,patient_095_node_4,patient_016_node_1,tumor_106
213,patient_096_node_1,tumor_022,patient_021_node_1
214,normal_022,tumor_074,tumor_045
215,patient_098_node_0,patient_024_node_4,patient_088_node_1
216,patient_098_node_2,tumor_025,test_116
217,patient_098_node_3,test_122,patient_062_node_3
218,patient_098_node_4,test_082,tumor_041
219,patient_099_node_1,test_074,patient_051_node_2
220,normal_082,tumor_086,tumor_080
221,normal_005,tumor_024,tumor_032
222,normal_155,tumor_031,tumor_008
223,tumor_094,tumor_028,tumor_044
224,tumor_013,patient_087_node_0,tumor_085
225,tumor_065,patient_026_node_4,tumor_036
226,tumor_042,test_084,tumor_093
227,tumor_003,patient_060_node_3,test_102
228,tumor_068,test_092,tumor_103
229,tumor_082,patient_011_node_0,patient_096_node_0
230,tumor_063,patient_096_node_3,patient_028_node_1
231,tumor_052,patient_077_node_4,patient_042_node_3
232,tumor_062,patient_041_node_0,patient_084_node_3
233,tumor_010,tumor_020,tumor_109
234,tumor_099,patient_076_node_1,test_094
235,tumor_049,tumor_011,patient_052_node_3
236,tumor_064,tumor_102,test_051
237,tumor_014,test_026,test_110
238,tumor_009,patient_022_node_0,patient_067_node_4
239,tumor_001,patient_076_node_3,patient_076_node_4
240,tumor_101,test_079,patient_094_node_4
241,tumor_098,patient_005_node_3,patient_072_node_4
242,tumor_105,patient_018_node_4,patient_012_node_0
243,tumor_029,patient_094_node_1,patient_091_node_2
244,tumor_046,tumor_090,patient_097_node_4
245,tumor_096,patient_016_node_0,tumor_056
246,tumor_073,tumor_043,patient_063_node_2
247,tumor_072,patient_066_node_2,patient_049_node_2
248,tumor_079,patient_015_node_2,patient_028_node_0
249,tumor_017,patient_072_node_2,patient_033_node_1
250,tumor_069,tumor_067,patient_063_node_4
251,tumor_075,patient_029_node_1,patient_048_node_1
252,test_001,tumor_087,patient_021_node_0
253,test_004,tumor_057,tumor_018
254,test_008,tumor_026,patient_064_node_3
255,test_010,test_011,patient_080_node_3
256,test_016,patient_067_node_3,tumor_034
257,tumor_007,patient_065_node_0,test_030
258,test_038,patient_019_node_0,patient_061_node_4
259,test_040,patient_086_node_0,patient_017_node_1
260,test_046,tumor_091,tumor_070
261,test_052,patient_030_node_4,patient_069_node_0
262,tumor_081,patient_062_node_0,patient_018_node_1
263,test_064,tumor_027,tumor_083
264,test_065,patient_013_node_2,patient_045_node_1
265,test_069,patient_080_node_4,patient_050_node_4
266,test_071,patient_052_node_2,patient_029_node_2
267,test_073,patient_096_node_4,tumor_076
268,test_075,tumor_104,patient_097_node_3
269,test_090,,
270,tumor_108,,
271,test_097,,
272,test_104,,
273,test_105,,
274,test_108,,
275,tumor_015,,
276,test_113,,
277,tumor_055,,
278,patient_005_node_4,,
279,tumor_038,,
280,patient_007_node_4,,
281,patient_008_node_0,,
282,patient_009_node_1,,
283,patient_010_node_0,,
284,patient_013_node_3,,
285,patient_013_node_4,,
286,patient_014_node_4,,
287,patient_015_node_1,,
288,patient_015_node_4,,
289,tumor_050,,
290,patient_017_node_2,,
291,patient_017_node_3,,
292,patient_018_node_3,,
293,patient_019_node_1,,
294,patient_019_node_3,,
295,patient_020_node_1,,
296,tumor_035,,
297,patient_020_node_2,,
298,patient_020_node_4,,
299,patient_021_node_3,,
300,patient_022_node_1,,
301,patient_024_node_2,,
302,patient_026_node_1,,
303,patient_026_node_2,,
304,patient_026_node_3,,
305,patient_027_node_2,,
306,tumor_005,,
307,patient_028_node_2,,
308,patient_029_node_3,,
309,tumor_058,,
310,tumor_030,,
311,patient_038_node_2,,
312,patient_038_node_4,,
313,patient_039_node_1,,
314,patient_044_node_3,,
315,patient_044_node_4,,
316,patient_045_node_0,,
317,patient_047_node_2,,
318,patient_049_node_1,,
319,patient_051_node_1,,
320,patient_051_node_4,,
321,patient_052_node_0,,
322,patient_052_node_1,,
323,patient_060_node_0,,
324,tumor_066,,
325,patient_062_node_2,,
326,patient_064_node_0,,
327,patient_065_node_4,,
328,patient_066_node_3,,
329,patient_068_node_1,,
330,patient_069_node_1,,
331,patient_069_node_2,,
332,patient_069_node_3,,
333,patient_070_node_3,,
334,patient_072_node_0,,
335,patient_072_node_1,,
336,patient_073_node_1,,
337,tumor_071,,
338,patient_075_node_4,,
339,patient_076_node_2,,
340,patient_077_node_2,,
341,patient_080_node_1,,
342,tumor_021,,
343,patient_081_node_1,,
344,patient_081_node_2,,
345,patient_081_node_4,,
346,tumor_040,,
347,patient_086_node_4,,
348,patient_087_node_1,,
349,patient_088_node_4,,
350,patient_089_node_3,,
351,patient_091_node_3,,
352,patient_091_node_4,,
353,patient_092_node_0,,
354,patient_092_node_1,,
355,patient_094_node_0,,
356,patient_094_node_2,,
357,patient_095_node_0,,
358,patient_096_node_2,,
359,patient_099_node_4,,
