,train,val,test
103,,patient_010_node_3,normal_036
104,,test_039,normal_117
105,,patient_068_node_0,patient_064_node_4
106,,patient_042_node_2,patient_050_node_2
107,,normal_068,patient_031_node_4
108,,patient_084_node_0,test_130
109,,patient_065_node_3,patient_062_node_4
110,,normal_074,patient_053_node_3
111,,test_045,normal_066
112,,normal_024,patient_008_node_2
113,,patient_061_node_2,patient_089_node_1
114,,normal_010,patient_099_node_0
115,,patient_042_node_0,normal_084
116,,patient_031_node_2,patient_030_node_0
117,,patient_049_node_3,patient_029_node_4
118,,normal_053,patient_003_node_2
119,,patient_041_node_4,normal_091
120,,normal_058,patient_060_node_4
121,,test_098,test_012
122,,patient_069_node_4,normal_154
123,,normal_143,normal_040
124,,patient_010_node_2,patient_020_node_3
125,,patient_003_node_4,normal_064
126,,patient_053_node_2,patient_053_node_4
127,,patient_090_node_1,patient_057_node_3
128,,normal_059,patient_090_node_4
129,,test_103,normal_094
130,,patient_063_node_1,normal_128
131,,patient_066_node_0,normal_139
132,,patient_000_node_3,patient_060_node_1
133,,patient_059_node_1,test_017
134,,patient_004_node_2,normal_111
135,,patient_011_node_4,test_077
136,,patient_064_node_1,patient_013_node_0
137,,patient_071_node_0,patient_010_node_1
138,,patient_065_node_2,patient_012_node_4
139,,patient_038_node_1,patient_073_node_0
140,,patient_061_node_1,patient_093_node_3
141,,normal_001,normal_065
142,,patient_055_node_0,patient_049_node_4
143,,normal_142,normal_039
144,,normal_104,test_111
145,,test_106,patient_046_node_1
146,,normal_159,patient_067_node_1
147,,patient_061_node_0,patient_075_node_0
148,,normal_120,normal_057
149,,patient_059_node_4,normal_097
150,,test_080,patient_001_node_0
151,,normal_088,patient_009_node_4
152,,patient_079_node_1,normal_006
153,,patient_078_node_1,patient_086_node_2
154,,patient_020_node_0,patient_003_node_1
155,,patient_037_node_0,normal_145
156,,patient_055_node_3,normal_080
157,,patient_035_node_3,normal_055
158,,patient_095_node_3,normal_083
159,,normal_013,patient_025_node_2
160,,patient_031_node_3,test_020
161,,normal_069,normal_101
162,,normal_116,test_037
163,,normal_099,normal_027
164,,patient_058_node_4,patient_052_node_4
165,,normal_144,normal_160
166,,patient_057_node_2,patient_040_node_3
167,,test_073,tumor_027
168,,patient_009_node_0,patient_026_node_2
169,,patient_017_node_2,tumor_026
170,,tumor_068,tumor_015
171,,test_013,tumor_055
172,,test_030,tumor_021
173,,patient_067_node_3,patient_015_node_1
174,,patient_076_node_3,patient_006_node_2
175,,patient_026_node_0,tumor_039
176,,test_064,patient_005_node_4
177,,patient_094_node_4,test_075
178,,tumor_067,tumor_043
179,,patient_007_node_4,patient_099_node_4
180,,tumor_099,tumor_052
181,,tumor_080,patient_086_node_4
182,,tumor_011,patient_084_node_2
183,,tumor_096,patient_068_node_1
184,,patient_033_node_1,patient_039_node_0
185,,test_104,patient_076_node_4
186,,tumor_034,tumor_016
187,,patient_069_node_0,patient_016_node_1
188,,patient_047_node_2,patient_081_node_4
189,,patient_080_node_3,patient_068_node_4
190,,patient_052_node_2,patient_027_node_2
191,,tumor_061,test_074
192,,test_082,patient_045_node_0
193,,patient_065_node_0,test_046
194,,tumor_071,tumor_106
195,,patient_005_node_3,patient_018_node_4
196,,test_094,patient_060_node_3
197,,patient_077_node_2,test_066
198,,test_110,patient_062_node_0
199,,tumor_093,patient_097_node_0
200,,patient_065_node_4,patient_021_node_3
201,,test_084,patient_087_node_0
202,,tumor_028,tumor_037
203,,tumor_029,tumor_057
204,,patient_017_node_1,patient_008_node_0
205,,patient_013_node_4,patient_086_node_0
206,,patient_021_node_0,tumor_089
207,,tumor_054,patient_063_node_0
208,,patient_018_node_2,patient_004_node_4
209,,patient_063_node_3,patient_062_node_2
210,,patient_094_node_0,tumor_081
211,,test_079,tumor_086
212,,test_052,patient_028_node_3
213,,patient_028_node_2,tumor_095
214,,patient_029_node_3,test_068
215,,test_038,tumor_012
216,,patient_030_node_4,patient_061_node_4
217,,test_090,patient_018_node_3
218,,patient_013_node_3,tumor_041
219,,tumor_038,tumor_098
220,,patient_040_node_2,patient_020_node_1
221,,patient_097_node_4,patient_092_node_1
222,,patient_094_node_2,test_065
223,,patient_032_node_1,patient_044_node_4
224,,tumor_109,test_010
225,,patient_066_node_2,patient_017_node_4
226,,patient_046_node_3,patient_062_node_3
227,,patient_080_node_2,patient_015_node_4
228,,patient_094_node_1,tumor_083
229,,patient_060_node_0,tumor_073
230,,tumor_046,tumor_008
231,,test_021,patient_066_node_3
232,,patient_027_node_0,patient_072_node_1
233,,tumor_065,patient_048_node_0
234,,test_016,tumor_048
235,,tumor_064,test_105
236,,tumor_013,tumor_088
237,,patient_006_node_4,patient_044_node_3
238,,test_061,tumor_036
239,,tumor_001,tumor_022
240,,tumor_090,tumor_031
241,,tumor_102,tumor_018
242,,patient_050_node_4,tumor_002
243,,patient_048_node_1,test_051
244,,patient_087_node_1,patient_033_node_3
245,,tumor_019,tumor_050
246,,patient_026_node_4,patient_069_node_1
247,,patient_070_node_3,patient_072_node_2
248,,test_102,test_069
249,,patient_084_node_3,tumor_040
250,,patient_080_node_1,tumor_058
251,,test_099,patient_093_node_4
252,,patient_080_node_4,tumor_101
253,,patient_072_node_4,patient_064_node_0
254,,patient_018_node_1,patient_033_node_2
255,,tumor_045,patient_097_node_1
256,,test_113,patient_017_node_3
257,,test_004,patient_029_node_0
258,,patient_026_node_3,patient_051_node_4
259,,patient_015_node_2,patient_075_node_4
260,,tumor_056,test_048
261,,tumor_006,patient_049_node_2
262,,patient_074_node_4,tumor_042
263,,tumor_103,tumor_066
264,,patient_069_node_2,patient_076_node_1
265,,patient_038_node_2,patient_072_node_0
266,,test_122,patient_042_node_3
267,,patient_022_node_4,tumor_085
268,,patient_045_node_4,patient_092_node_3
